PF3D7_0811200.1-p1_6_547	PocGH01_14036400.1-p1	563	542	1116	24	542	4	546	41.030	231	1.00e-105	96
PF3D7_0811200.1-p1_801_891	PmUG01_14045100.1-p1	91	91	1101	4	91	769	858	64.835	59	1.11e-30	97
PF3D7_0811200.1-p1_801_891	PVP01_1429100.1-p1	80	91	1113	14	91	791	870	61.250	49	2.24e-27	86
PF3D7_0811200.1-p1_801_891	PKNH_1429500.1-p1	80	91	1085	14	91	763	842	62.500	50	2.85e-27	86
PF3D7_0811200.1-p1_801_891	PocGH01_14036400.1-p1	88	91	1116	11	91	787	874	59.091	52	2.91e-27	89
PF3D7_0811600.1-p1_1076_1207	PocGH01_14036000.1-p1	132	132	1266	1	132	1133	1264	65.909	87	3.64e-54	100
PF3D7_0811600.1-p1_1076_1207	PVP01_1428700.1-p1	132	132	1412	1	132	1279	1410	62.121	82	3.93e-51	100
PF3D7_0811600.1-p1_1076_1207	PKNH_1429100.1-p1	132	132	1414	1	132	1281	1412	61.364	81	2.01e-49	100
PF3D7_0811600.1-p1_1076_1207	PmUG01_14044700.1-p1	132	132	1244	1	132	1111	1242	57.576	76	3.19e-46	100
PF3D7_0811600.1-p1_17_196	PocGH01_14036000.1-p1	169	180	1266	14	180	29	197	58.580	99	2.22e-69	93
PF3D7_0811600.1-p1_17_196	PVP01_1428700.1-p1	181	180	1412	2	180	18	198	56.354	102	8.91e-68	99
PF3D7_0811600.1-p1_17_196	PKNH_1429100.1-p1	181	180	1414	2	180	18	198	55.249	100	6.56e-66	99
PF3D7_0811600.1-p1_17_196	PmUG01_14044700.1-p1	180	180	1244	2	180	18	197	55.000	99	8.02e-61	99
PF3D7_0811600.1-p1_253_338	PVP01_1428700.1-p1	79	86	1412	1	79	255	331	41.772	33	1.34e-11	92
PF3D7_0811600.1-p1_253_338	PmUG01_14044700.1-p1	113	86	1244	1	86	254	366	33.628	38	5.89e-11	100
PF3D7_0811600.1-p1_253_338	PKNH_1429100.1-p1	63	86	1414	1	63	255	312	47.619	30	7.56e-10	73
PF3D7_0811600.1-p1_362_448	PmUG01_14044700.1-p1	87	87	1244	1	87	390	475	54.023	47	8.97e-26	100
PF3D7_0811600.1-p1_362_448	PKNH_1429100.1-p1	87	87	1414	1	87	424	509	52.874	46	2.75e-25	100
PF3D7_0811600.1-p1_362_448	PocGH01_14036000.1-p1	87	87	1266	1	87	407	492	49.425	43	2.63e-23	100
PF3D7_0811600.1-p1_362_448	PVP01_1428700.1-p1	87	87	1412	1	87	410	495	47.126	41	8.31e-23	100
PF3D7_0811600.1-p1_452_502	PocGH01_14036000.1-p1	50	51	1266	1	50	496	545	86.000	43	2.02e-24	98
PF3D7_0811600.1-p1_452_502	PVP01_1428700.1-p1	50	51	1412	1	50	499	548	78.000	39	3.63e-22	98
PF3D7_0811600.1-p1_452_502	PmUG01_14044700.1-p1	50	51	1244	1	50	479	528	80.000	40	5.01e-22	98
PF3D7_0811600.1-p1_452_502	PKNH_1429100.1-p1	50	51	1414	1	50	513	562	74.000	37	1.19e-20	98
PF3D7_0811600.1-p1_512_556	PocGH01_14036000.1-p1	45	45	1266	1	45	556	600	62.222	28	3.54e-15	100
PF3D7_0811600.1-p1_512_556	PmUG01_14044700.1-p1	45	45	1244	1	45	539	583	55.556	25	1.58e-14	100
PF3D7_0811600.1-p1_512_556	PVP01_1428700.1-p1	43	45	1412	3	45	561	603	55.814	24	1.16e-13	96
PF3D7_0811600.1-p1_512_556	PKNH_1429100.1-p1	43	45	1414	3	45	575	617	53.488	23	7.33e-13	96
PF3D7_0811600.1-p1_594_616	PocGH01_14036000.1-p1	23	23	1266	1	23	638	660	69.565	16	4.76e-06	100
PF3D7_0811600.1-p1_687_1069	PVP01_1428700.1-p1	389	383	1412	2	376	735	1117	41.902	163	4.45e-93	98
PF3D7_0811600.1-p1_687_1069	PocGH01_14036000.1-p1	402	383	1266	2	383	732	1126	42.040	169	1.98e-92	99
PF3D7_0811600.1-p1_687_1069	PKNH_1429100.1-p1	376	383	1414	2	369	749	1114	44.415	167	2.13e-92	96
PF3D7_0811600.1-p1_687_1069	PmUG01_14044700.1-p1	391	383	1244	1	383	714	1104	42.199	165	1.18e-90	100
PF3D7_0815500.1-p1_138_486	PmUG01_05030400.1-p1	351	349	482	2	349	137	477	59.259	208	2.84e-134	99
PF3D7_0815500.1-p1_138_486	PKNH_0504900.1-p1	358	349	530	3	349	173	525	50.279	180	5.52e-125	99
PF3D7_0815500.1-p1_138_486	PVP01_0519800.1-p1	373	349	510	2	349	138	505	45.845	171	1.11e-122	99
PF3D7_0815500.1-p1_138_486	PocGH01_05025400.1-p1	324	349	447	1	324	142	403	47.840	155	4.23e-89	93
PF3D7_0815500.1-p1_32_95	PVP01_0519800.1-p1	76	64	510	1	64	19	94	40.789	31	3.17e-10	100
PF3D7_0815500.1-p1_32_95	PmUG01_05030400.1-p1	63	64	482	2	64	33	93	55.556	35	4.73e-07	98
PF3D7_0815500.1-p1_32_95	PKNH_0504900.1-p1	96	64	530	1	64	33	128	36.458	35	6.12e-07	100
PF3D7_0815500.1-p1:5:79	PmUG01_05030400.1-p1	42	75	482	1	42	5	46	73.810	31	2.39e-12	56
PF3D7_0815500.1-p1:5:79	PKNH_0504900.1-p1	75	75	530	1	65	5	79	45.333	34	8.23e-12	87
PF3D7_0815500.1-p1:5:79	PocGH01_05025400.1-p1	35	75	447	1	35	5	39	77.143	27	1.26e-10	47
PF3D7_0815500.1-p1:5:79	PVP01_0519800.1-p1	57	75	510	11	66	1	57	47.368	27	1.47e-08	75
PF3D7_0815800.1-p1:1716:1797	PKNH_0504600.1-p1	82	82	1325	1	82	1209	1290	63.415	52	4.13e-30	100
PF3D7_0815800.1-p1:1716:1797	PVP01_0519500.1-p1	82	82	1423	1	82	1309	1390	65.854	54	5.07e-30	100
PF3D7_0815800.1-p1:1716:1797	PmUG01_05030700.1-p1	82	82	1980	1	82	1866	1947	69.512	57	6.89e-30	100
PF3D7_0815800.1-p1:1716:1797	PocGH01_05025100.1-p1	82	82	1381	1	82	1268	1349	64.634	53	4.07e-27	100
PF3D7_0815800.1-p1:411:812	PocGH01_05025100.1-p1	50	402	1381	282	330	459	508	54.000	27	2.90e-07	12
PF3D7_0815800.1-p1:814:1311	PmUG01_05030700.1-p1	226	498	1980	280	498	1225	1419	32.301	73	6.16e-09	44
PF3D7_0816300.1-p1:169:192	PmUG01_05031200.1-p1	24	24	1018	1	24	236	259	87.500	21	4.61e-08	100
PF3D7_0816300.1-p1:169:192	PVP01_0519000.1-p1	22	24	882	3	24	204	225	77.273	17	9.35e-06	92
PF3D7_0816300.1-p1:248:282	PocGH01_05024600.1-p1	35	35	934	1	35	279	313	57.143	20	4.59e-09	100
PF3D7_0816300.1-p1:248:282	PmUG01_05031200.1-p1	33	35	1018	3	35	317	349	48.485	16	2.33e-06	94
PF3D7_0816300.1-p1:736:787	PocGH01_05024600.1-p1	52	52	934	1	52	757	808	51.923	27	8.91e-07	100
PF3D7_0816600.1-p1:218:234	PmUG01_05031500.1-p1	17	17	1096	1	17	246	262	100.000	17	2.46e-06	100
PF3D7_0816600.1-p1:218:234	PocGH01_05024300.1-p1	17	17	1061	1	17	204	220	100.000	17	2.94e-06	100
PF3D7_0816600.1-p1:218:234	PKNH_0503800.1-p1	17	17	1050	1	17	209	225	100.000	17	4.61e-06	100
PF3D7_0816600.1-p1:218:234	PVP01_0518700.1-p1	17	17	1090	1	17	252	268	100.000	17	9.78e-06	100
PF3D7_0816600.1-p1:296:313	PVP01_0518700.1-p1	18	18	1090	1	18	330	347	94.444	17	6.27e-06	100
PF3D7_0816600.1-p1:481:499	PocGH01_05024300.1-p1	19	19	1061	1	19	467	485	100.000	19	1.07e-06	100
PF3D7_0816600.1-p1:481:499	PKNH_0503800.1-p1	19	19	1050	1	19	472	490	100.000	19	1.40e-06	100
PF3D7_0816600.1-p1:481:499	PVP01_0518700.1-p1	19	19	1090	1	19	515	533	100.000	19	1.55e-06	100
PF3D7_0816600.1-p1:481:499	PmUG01_05031500.1-p1	19	19	1096	1	19	509	527	94.737	18	3.27e-06	100
PF3D7_0816600.1-p1:532:548	PocGH01_05024300.1-p1	17	17	1061	1	17	518	534	100.000	17	7.08e-06	100
PF3D7_0816600.1-p1:532:548	PmUG01_05031500.1-p1	17	17	1096	1	17	560	576	100.000	17	7.58e-06	100
PF3D7_0816600.1-p1:532:548	PKNH_0503800.1-p1	17	17	1050	1	17	523	539	100.000	17	7.81e-06	100
PF3D7_0816600.1-p1:532:548	PVP01_0518700.1-p1	17	17	1090	1	17	566	582	100.000	17	8.78e-06	100
PF3D7_0816600.1-p1:555:596	PmUG01_05031500.1-p1	41	42	1096	1	41	583	623	92.683	38	2.92e-19	98
PF3D7_0816600.1-p1:555:596	PocGH01_05024300.1-p1	40	42	1061	1	40	541	580	92.500	37	2.75e-18	95
PF3D7_0816600.1-p1:555:596	PKNH_0503800.1-p1	32	42	1050	1	32	546	577	93.750	30	4.24e-13	76
PF3D7_0816600.1-p1:555:596	PVP01_0518700.1-p1	32	42	1090	1	32	589	620	90.625	29	1.63e-12	76
PF3D7_0816600.1-p1:603:650	PVP01_0518700.1-p1	31	48	1090	18	48	640	670	70.968	22	1.65e-08	65
PF3D7_0816600.1-p1:603:650	PKNH_0503800.1-p1	24	48	1050	25	48	607	630	83.333	20	4.96e-08	50
PF3D7_0816600.1-p1:603:650	PmUG01_05031500.1-p1	23	48	1096	26	48	654	676	86.957	20	7.34e-08	48
PF3D7_0816600.1-p1:603:650	PocGH01_05024300.1-p1	25	48	1061	24	48	617	641	72.000	18	1.77e-06	52
PF3D7_0816600.1-p1:656:679	PmUG01_05031500.1-p1	24	24	1096	1	24	682	705	91.667	22	4.14e-09	100
PF3D7_0816600.1-p1:656:679	PocGH01_05024300.1-p1	24	24	1061	1	24	647	670	83.333	20	3.30e-08	100
PF3D7_0816600.1-p1:656:679	PVP01_0518700.1-p1	24	24	1090	1	24	676	699	83.333	20	6.05e-08	100
PF3D7_0816600.1-p1:656:679	PKNH_0503800.1-p1	24	24	1050	1	24	636	659	75.000	18	8.70e-07	100
PF3D7_0816600.1-p1:721:746	PmUG01_05031500.1-p1	26	26	1096	1	26	747	772	96.154	25	1.96e-10	100
PF3D7_0816600.1-p1:721:746	PocGH01_05024300.1-p1	26	26	1061	1	26	712	737	92.308	24	4.21e-10	100
PF3D7_0816600.1-p1:721:746	PVP01_0518700.1-p1	26	26	1090	1	26	741	766	84.615	22	2.98e-09	100
PF3D7_0816600.1-p1:721:746	PKNH_0503800.1-p1	26	26	1050	1	26	701	726	84.615	22	7.41e-09	100
PF3D7_0817500.1-p1:33:73	PKNH_0502900.1-p1	39	41	185	3	41	35	73	71.795	28	2.22e-14	95
PF3D7_0817500.1-p1:33:73	PVP01_0517800.1-p1	39	41	185	3	41	35	73	66.667	26	2.06e-13	95
PF3D7_0817500.1-p1:33:73	PocGH01_05023400.1-p1	41	41	182	1	41	30	70	63.415	26	7.33e-13	100
PF3D7_0817500.1-p1:33:73	PmUG01_05032400.1-p1	41	41	170	1	41	18	58	60.976	25	5.00e-12	100
PF3D7_0818600.1-p1_114_149	PocGH01_05022300.1-p1	36	36	309	1	36	113	148	61.111	22	4.50e-11	100
PF3D7_0818600.1-p1_114_149	PmUG01_05033400.1-p1	36	36	293	1	36	89	124	55.556	20	4.25e-09	100
PF3D7_0818600.1-p1_114_149	PVP01_0516700.1-p1	36	36	301	1	36	113	148	61.111	22	7.08e-09	100
PF3D7_0818600.1-p1_114_149	PKNH_0501300.1-p1	36	36	302	1	36	113	148	61.111	22	1.37e-08	100
PF3D7_0818600.1-p1_114_149	PmUG01_14013900.1-p1	36	36	259	1	36	75	110	52.778	19	2.43e-08	100
PF3D7_0818600.1-p1_178_213	PKNH_0501300.1-p1	34	36	302	1	34	177	210	55.882	19	1.38e-08	94
PF3D7_0818600.1-p1_178_213	PVP01_0516700.1-p1	35	36	301	1	35	177	211	51.429	18	7.23e-08	97
PF3D7_0818600.1-p1_178_213	PmUG01_05033400.1-p1	35	36	293	1	35	153	187	54.286	19	2.64e-07	97
PF3D7_0818600.1-p1_178_213	PmUG01_14013900.1-p1	35	36	259	1	35	139	173	51.429	18	3.51e-07	97
PF3D7_0818600.1-p1_178_213	PocGH01_05022300.1-p1	35	36	309	1	35	177	211	45.714	16	6.74e-07	97
PF3D7_0818600.1-p1:189:216	PKNH_0501300.1-p1	27	28	302	2	28	189	215	62.963	17	1.38e-06	96
PF3D7_0818600.1-p1:189:216	PVP01_0516700.1-p1	27	28	301	2	28	189	215	59.259	16	3.62e-06	96
PF3D7_0818600.1-p1:189:216	PmUG01_14013900.1-p1	25	28	259	4	28	153	177	64.000	16	7.04e-06	89
PF3D7_0818600.1-p1_19_69	PocGH01_05022300.1-p1	49	51	309	3	51	21	68	40.816	20	8.61e-07	96
PF3D7_0821800.1-p1:5:42	PKNH_1315800.1-p1	38	38	79	1	38	5	41	73.684	28	8.31e-11	100
PF3D7_0821800.1-p1:5:42	PocGH01_05019100.1-p1	38	38	78	1	38	6	42	71.053	27	9.78e-11	100
PF3D7_0821800.1-p1:5:42	PVP01_0512500.1-p1	38	38	121	1	38	5	41	73.684	28	1.18e-10	100
PF3D7_0821800.1-p1:5:42	PmUG01_05024300.1-p1	38	38	79	1	38	5	41	65.789	25	1.12e-09	100
PF3D7_0825300.1-p1_31_118	PmUG01_05020700.1-p1	91	88	151	1	88	31	121	75.824	69	2.72e-43	100
PF3D7_0825300.1-p1_31_118	PKNH_1319300.1-p1	94	88	155	1	88	33	126	68.085	64	1.14e-40	100
PF3D7_0825300.1-p1_31_118	PVP01_0509000.1-p1	97	88	159	1	88	33	129	68.041	66	3.40e-30	100
PF3D7_0825300.1-p1_31_118	PocGH01_05015600.1-p1	96	88	156	1	88	31	126	67.708	65	6.88e-30	100
PF3D7_0825300.1-p1:81:145	PmUG01_05020700.1-p1	65	65	151	1	65	84	148	83.077	54	4.62e-32	100
PF3D7_0825300.1-p1:81:145	PKNH_1319300.1-p1	63	65	155	1	63	89	151	79.365	50	4.94e-32	97
PF3D7_0825300.1-p1:81:145	PVP01_0509000.1-p1	65	65	159	1	65	92	156	78.462	51	1.49e-31	100
PF3D7_0825300.1-p1:81:145	PocGH01_05015600.1-p1	65	65	156	1	65	89	153	73.846	48	1.15e-29	100
PF3D7_0826600.1-p1_128_260	PocGH01_05014300.1-p1	132	133	276	1	132	128	259	78.030	103	1.50e-71	99
PF3D7_0826600.1-p1_128_260	PmUG01_05019400.1-p1	133	133	276	1	133	128	260	81.955	109	4.89e-69	100
PF3D7_0826600.1-p1_128_260	PKNH_1320800.1-p1	132	133	355	1	132	207	338	71.970	95	2.99e-66	99
PF3D7_0826600.1-p1_128_260	PVP01_0507700.1-p1	132	133	336	1	132	188	319	68.939	91	2.27e-62	99
PF3D7_0828800.1-p1_263_285	PocGH01_05012100.1-p1	23	23	775	1	23	251	273	78.261	18	4.10e-06	100
PF3D7_0828800.1-p1_294_456	PmUG01_05017200.1-p1	63	163	786	1	63	285	347	55.556	35	1.10e-15	39
PF3D7_0828800.1-p1_294_456	PVP01_0505600.1-p1	71	163	691	1	70	280	350	49.296	35	4.15e-15	43
PF3D7_0828800.1-p1_294_456	PKNH_1322900.1-p1	59	163	722	1	59	280	338	54.237	32	8.41e-14	36
PF3D7_0828800.1-p1_294_456	PocGH01_05012100.1-p1	61	163	775	1	61	282	342	54.098	33	3.12e-11	37
PF3D7_0828800.1-p1_486_546	PmUG01_05017200.1-p1	60	61	786	2	61	513	572	66.667	40	8.38e-20	98
PF3D7_0828800.1-p1_486_546	PocGH01_05012100.1-p1	61	61	775	1	61	527	587	59.016	36	1.90e-19	100
PF3D7_0828800.1-p1_486_546	PVP01_0505600.1-p1	60	61	691	2	61	412	471	55.000	33	2.06e-17	98
PF3D7_0828800.1-p1_486_546	PKNH_1322900.1-p1	57	61	722	5	61	465	521	56.140	32	3.57e-17	93
PF3D7_0828800.1-p1_587_626	PVP01_0505600.1-p1	40	40	691	1	40	512	551	50.000	20	1.17e-08	100
PF3D7_0828800.1-p1_587_626	PocGH01_05012100.1-p1	40	40	775	1	40	628	667	50.000	20	1.41e-08	100
PF3D7_0828800.1-p1_587_626	PmUG01_05017200.1-p1	40	40	786	1	40	613	652	52.500	21	9.52e-08	100
PF3D7_0828800.1-p1_587_626	PKNH_1322900.1-p1	40	40	722	1	40	562	601	45.000	18	9.75e-07	100
PF3D7_0830500.1-p1:221:252	PmUG01_06025300.1-p1	29	32	867	3	31	693	721	62.069	18	5.80e-06	91
PF3D7_0830500.1-p1:280:346	PocGH01_00158900.1-p1	67	67	438	1	67	258	324	55.224	37	3.38e-14	100
PF3D7_0830500.1-p1:280:346	PKNH_1324300.1-p1	67	67	434	1	67	269	335	53.731	36	7.03e-14	100
PF3D7_0830500.1-p1:280:346	PmUG01_05015900.1-p1	67	67	439	1	67	264	330	53.731	36	9.92e-14	100
PF3D7_0830500.1-p1:280:346	PVP01_0504200.1-p1	67	67	457	1	67	283	349	53.731	36	1.20e-13	100
PF3D7_0830500.1-p1:280:346	PmUG01_05015300.1-p1	66	67	321	2	67	195	260	48.485	32	1.69e-13	99
PF3D7_0830500.1-p1:280:346	PocGH01_05010400.1-p1	66	67	327	2	67	198	263	48.485	32	2.31e-13	99
PF3D7_0830500.1-p1:280:346	PVP01_0000110.1-p1	65	67	312	1	65	199	263	46.154	30	6.08e-13	97
PF3D7_0830500.1-p1:280:346	PKNH_1324800.1-p1	66	67	316	2	67	197	262	46.970	31	1.05e-12	99
PF3D7_0830500.1-p1:375:672	PmUG01_03013500.1-p1	130	298	1124	83	212	202	331	25.385	33	6.71e-11	45
PF3D7_0830500.1-p1:375:672	PmUG01_03013500.1-p1	140	298	1124	83	216	226	365	26.429	37	9.66e-11	45
PF3D7_0830500.1-p1:375:672	PmUG01_03013500.1-p1	122	298	1124	83	204	218	339	26.230	32	1.32e-10	45
PF3D7_0830500.1-p1:375:672	PKNH_1203000.1-p1	139	298	1945	89	226	1613	1751	28.058	39	3.35e-09	53
PF3D7_0830500.1-p1:375:672	PKNH_1203000.1-p1	102	298	1945	113	214	1653	1754	28.431	29	1.45e-07	53
PF3D7_0830500.1-p1:375:672	PKNH_1203000.1-p1	156	298	1945	93	247	1572	1724	23.077	36	5.35e-07	53
PF3D7_0830500.1-p1:375:672	PmUG01_13040300.1-p1	67	298	3412	126	192	3172	3238	38.806	26	3.82e-09	28
PF3D7_0830500.1-p1:375:672	PmUG01_13040300.1-p1	68	298	3412	134	201	3172	3239	39.706	27	8.53e-08	28
PF3D7_0830500.1-p1:375:672	PmUG01_13040300.1-p1	67	298	3412	142	208	3172	3238	38.806	26	1.29e-07	28
PF3D7_0830500.1-p1:375:672	PocGH01_06026100.1-p1	162	298	685	83	244	53	211	17.901	29	8.93e-09	54
PF3D7_0830500.1-p1:375:672	PocGH01_06025100.1-p1	189	298	819	85	273	128	304	30.159	57	7.07e-08	63
PF3D7_0830500.1-p1:375:672	PocGH01_06025100.1-p1	155	298	819	85	238	164	318	32.903	51	4.36e-07	63
PF3D7_0830600.1-p1_349_380	PVP01_0504000.1-p1	30	32	394	3	32	290	319	66.667	20	1.63e-08	94
PF3D7_0830600.1-p1_349_380	PmUG01_05015700.1-p1	28	32	391	3	30	285	312	64.286	18	4.31e-08	88
PF3D7_0830600.1-p1_349_380	PocGH01_05010800.1-p1	27	32	410	3	29	305	331	62.963	17	4.37e-06	84
PF3D7_0830600.1-p1_405_455	PmUG01_05015700.1-p1	48	51	391	1	48	339	386	56.250	27	2.28e-11	94
PF3D7_0830600.1-p1_405_455	PocGH01_05010800.1-p1	50	51	410	2	51	360	409	48.000	24	3.79e-10	98
PF3D7_0830600.1-p1_405_455	PVP01_0504000.1-p1	49	51	394	2	50	345	393	44.898	22	4.61e-10	96
PF3D7_0831300.1-p1:35:667	PmUG01_14068400.1-p1	70	633	2019	150	219	540	609	45.714	32	1.55e-10	22
PF3D7_0831300.1-p1:35:667	PmUG01_14068400.1-p1	152	633	2019	79	219	452	603	31.579	48	3.49e-08	22
PF3D7_0831300.1-p1:35:667	PmUG01_14068400.1-p1	55	633	2019	138	192	558	612	47.273	26	8.80e-07	22
PF3D7_0831300.1-p1:35:667	PmUG01_14056900.1-p1	168	633	3074	97	258	2873	3040	21.429	36	4.76e-10	26
PF3D7_0831300.1-p1:35:667	PmUG01_14056900.1-p1	172	633	3074	94	259	2876	3047	22.674	39	6.05e-10	26
PF3D7_0831300.1-p1:35:667	PmUG01_14056900.1-p1	115	633	3074	117	231	719	833	36.522	42	7.75e-08	26
PF3D7_0831300.1-p1:35:667	PmUG01_08034800.1-p1	104	633	1186	105	205	802	905	36.538	38	6.32e-08	16
PF3D7_0831300.1-p1:35:667	PocGH01_06020000.1-p1	129	633	1297	90	210	929	1057	28.682	37	2.99e-07	19
PF3D7_0831300.1-p1:35:667	PKNH_1232700.1-p1	79	633	1144	149	227	466	544	49.367	39	4.11e-07	12
PF3D7_0831300.1-p1:35:667	PocGH01_14053200.1-p1	181	633	6588	110	276	5062	5242	26.519	48	4.68e-07	26
PF3D7_0831300.1-p1:35:667	PmUG01_07021300.1-p1	105	633	1380	153	257	1103	1201	22.857	24	2.81e-06	17
PF3D7_0831600.1-p1_1098_1166	PocGH01_00152200.1-p1	49	69	1418	21	69	1121	1169	46.939	23	1.48e-07	71
PF3D7_0831600.1-p1_1098_1166	PmUG01_14015700.1-p1	46	69	1389	21	66	1101	1146	39.130	18	1.12e-06	67
PF3D7_0831600.1-p1_1194_1332	PmUG01_14015700.1-p1	130	139	1389	1	130	1177	1306	38.462	50	1.66e-22	94
PF3D7_0831600.1-p1_1194_1332	PmUG01_08017100.1-p1	126	139	1401	1	126	1186	1311	34.127	43	5.76e-19	91
PF3D7_0831600.1-p1_1194_1332	PKNH_1401300.1-p1	137	139	1476	1	135	1185	1319	32.117	44	1.19e-15	97
PF3D7_0831600.1-p1_1194_1332	PmUG01_08053700.1-p1	135	139	1328	1	135	1192	1326	31.111	42	1.34e-15	97
PF3D7_0831600.1-p1_1194_1332	PocGH01_00152200.1-p1	128	139	1418	1	126	1197	1322	32.812	42	4.81e-14	91
PF3D7_0831600.1-p1_1194_1332	PVP01_0800900.1-p1	133	139	876	1	126	745	870	33.083	44	8.60e-14	91
PF3D7_0831600.1-p1_1194_1332	PmUG01_07047700.1-p1	126	139	1392	1	126	1224	1348	34.921	44	3.42e-13	91
PF3D7_0831600.1-p1_1194_1332	PVP01_1401400.1-p1	132	139	1411	1	130	1184	1313	29.545	39	4.75e-13	94
PF3D7_0831600.1-p1_303_681	PocGH01_00152200.1-p1	401	379	1418	1	379	289	686	46.883	188	5.38e-115	100
PF3D7_0831600.1-p1_303_681	PmUG01_08053700.1-p1	380	379	1328	1	379	292	671	46.316	176	4.67e-114	100
PF3D7_0831600.1-p1_303_681	PocGH01_00081300.1-p1	423	379	1365	1	379	292	713	44.681	189	8.57e-111	100
PF3D7_0831600.1-p1_303_681	PmUG01_08017100.1-p1	381	379	1401	1	379	291	670	45.669	174	1.66e-109	100
PF3D7_0831600.1-p1_303_681	PKNH_1401300.1-p1	381	379	1476	1	379	291	670	45.669	174	5.67e-109	100
PF3D7_0831600.1-p1_303_681	PVP01_1401400.1-p1	381	379	1411	1	379	291	670	45.407	173	4.23e-107	100
PF3D7_0831600.1-p1_303_681	PmUG01_14015700.1-p1	381	379	1389	1	379	282	661	43.045	164	1.41e-104	100
PF3D7_0831600.1-p1_303_681	PKNH_0734400.1-p1	390	379	1294	2	379	235	624	39.744	155	1.08e-89	99
PF3D7_0831600.1-p1_33_131	PVP01_0734500.1-p1	95	99	1343	8	99	24	117	49.474	47	3.97e-20	93
PF3D7_0831600.1-p1_33_131	PmUG01_08053700.1-p1	101	99	1328	2	99	20	120	46.535	47	7.01e-18	99
PF3D7_0831600.1-p1_33_131	PocGH01_07043400.1-p1	92	99	1355	11	99	27	117	43.478	40	2.14e-16	90
PF3D7_0831600.1-p1_33_131	PocGH01_00081300.1-p1	102	99	1365	1	99	19	120	42.157	43	2.00e-15	100
PF3D7_0831600.1-p1_33_131	PmUG01_14015700.1-p1	90	99	1389	12	99	21	110	40.000	36	1.30e-14	89
PF3D7_0831600.1-p1_33_131	PocGH01_00152200.1-p1	101	99	1418	1	99	19	119	39.604	40	1.48e-13	100
PF3D7_0831600.1-p1_33_131	PmUG01_08017100.1-p1	91	99	1401	11	99	29	119	38.462	35	1.63e-13	90
PF3D7_0831600.1-p1_33_131	PmUG01_07047700.1-p1	94	99	1392	8	99	24	117	50.000	47	4.37e-13	93
PF3D7_0831600.1-p1_726_968	PmUG01_08017100.1-p1	240	243	1401	4	243	718	957	58.750	141	7.40e-94	99
PF3D7_0831600.1-p1_726_968	PocGH01_00081300.1-p1	242	243	1365	2	243	759	1000	59.504	144	9.97e-94	99
PF3D7_0831600.1-p1_726_968	PVP01_0800900.1-p1	242	243	876	2	243	270	511	54.959	133	4.14e-90	99
PF3D7_0831600.1-p1_726_968	PmUG01_14015700.1-p1	241	243	1389	3	243	708	948	56.846	137	2.51e-87	99
PF3D7_0831600.1-p1_726_968	PmUG01_08053700.1-p1	242	243	1328	2	243	717	958	54.545	132	1.78e-83	99
PF3D7_0831600.1-p1_726_968	PocGH01_00152200.1-p1	241	243	1418	3	243	733	969	53.942	130	2.75e-81	99
PF3D7_0831600.1-p1_726_968	PVP01_1401400.1-p1	240	243	1411	4	243	718	957	55.833	134	2.08e-79	99
PF3D7_0831600.1-p1_726_968	PKNH_1401300.1-p1	240	243	1476	4	243	718	957	56.250	135	7.15e-79	99
PF3D7_0902800.1-p1:403:430	PocGH01_04022200.1-p1	28	28	914	1	28	380	407	64.286	18	7.72e-08	100
PF3D7_0902800.1-p1:403:430	PKNH_0413300.1-p1	25	28	423	2	26	302	326	64.000	16	4.81e-06	89
PF3D7_0902800.1-p1:439:512	PVP01_0416900.1-p1	49	74	1149	26	74	544	592	53.061	26	1.73e-14	66
PF3D7_0902800.1-p1:439:512	PmUG01_04024400.1-p1	60	74	1004	15	74	478	537	48.333	29	3.99e-14	81
PF3D7_0902800.1-p1:439:512	PmUG01_04024300.1-p1	69	74	1095	8	74	467	535	46.377	32	1.30e-13	91
PF3D7_0902800.1-p1:439:512	PmUG01_04024600.1-p1	49	74	1044	26	74	496	544	53.061	26	5.97e-13	66
PF3D7_0902800.1-p1:439:512	PocGH01_04022100.1-p1	67	74	1024	12	74	503	569	41.791	28	5.21e-12	85
PF3D7_0902800.1-p1:439:512	PVP01_0417300.1-p1	65	74	1133	10	74	523	582	44.615	29	1.02e-11	88
PF3D7_0902800.1-p1:439:512	PmUG01_04024100.1-p1	60	74	1020	15	74	493	552	46.667	28	1.27e-11	81
PF3D7_0902800.1-p1:439:512	PmUG01_04024700.1-p1	46	74	953	29	74	399	444	52.174	24	1.99e-11	62
PF3D7_0902800.1-p1:576:641	PVP01_0417300.1-p1	66	66	1133	1	66	646	711	51.515	34	1.61e-21	100
PF3D7_0902800.1-p1:576:641	PmUG01_04024300.1-p1	66	66	1095	1	66	599	664	53.030	35	1.91e-20	100
PF3D7_0902800.1-p1:576:641	PmUG01_04024600.1-p1	66	66	1044	1	66	608	673	53.030	35	2.85e-20	100
PF3D7_0902800.1-p1:576:641	PmUG01_04024700.1-p1	66	66	953	1	66	508	573	51.515	34	1.49e-19	100
PF3D7_0902800.1-p1:576:641	PVP01_0417700.1-p1	66	66	1127	1	66	640	705	51.515	34	1.53e-19	100
PF3D7_0902800.1-p1:576:641	PmUG01_04024800.1-p1	66	66	988	1	66	630	695	51.515	34	2.00e-19	100
