>PF3D7_1030900.1-p1  gene_product=ookinete surface protein P28 
>PF3D7_1031000.1-p1  gene_product=ookinete surface protein P25 
>PF3D7_1031700.1-p1  gene_product=protein phosphatase inhibitor 3 
>PF3D7_1031900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1032000.1-p1  gene_product=ribosome maturation factor RimM, putative 
>PF3D7_1032300.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1032400.1-p1  gene_product=phosphatidylinositol N-acetylglucosaminyltransferase subunit A, putative 
>PF3D7_1032500.1-p1  gene_product=DER1-like protein, putative 
>PF3D7_1032600.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1032800.1-p1  gene_product=leucine-rich repeat protein 1 
>PF3D7_1032900.1-p1  gene_product=RNA polymerase II-associated protein 1, putative 
>PF3D7_1033000.1-p1  gene_product=heptatricopeptide repeat-containing protein HPR1, putative 
>PF3D7_1033200.1-p1  gene_product=early transcribed membrane protein 10.2 
>PF3D7_1033300.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1033800.1-p1  gene_product=plasmepsin VII 
>PF3D7_1034100.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1034200.1-p1  gene_product=ribosomal protein L27, putative 
>PF3D7_1034400.1-p1  gene_product=flavoprotein subunit of succinate dehydrogenase 
>PF3D7_1034600.1-p1  gene_product=translation initiation factor IF-3, putative 
>PF3D7_1034700.1-p1  gene_product=ADP-ribosylation factor, putative 
>PF3D7_1034800.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1035100.1-p1  gene_product=probable protein, unknown function 
>PF3D7_1035200.1-p1  gene_product=S-antigen 
>PF3D7_1035300.1-p1  gene_product=glutamate-rich protein GLURP 
>PF3D7_1035400.1-p1  gene_product=merozoite surface protein 3 
>PF3D7_1035500.1-p1  gene_product=merozoite surface protein 6 
>PF3D7_1035600.1-p1  gene_product=merozoite surface protein 
>PF3D7_1035700.1-p1  gene_product=duffy binding-like merozoite surface protein 
>PF3D7_1035800.1-p1  gene_product=probable protein, unknown function 
>PF3D7_1035900.1-p1  gene_product=merozoites-associated armadillo repeats protein 
>PF3D7_1036000.1-p1  gene_product=merozoite surface protein 11 
>PF3D7_1036300.1-p1  gene_product=duffy binding-like merozoite surface protein 2 
>PF3D7_1036400.1-p1  gene_product=liver stage antigen 1 
>PF3D7_1036600.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1036700.1-p1  gene_product=phosducin-like protein 2, putative 
>PF3D7_1036800.1-p1  gene_product=acetyl-CoA transporter 1, putative 
>PF3D7_1037000.1-p1  gene_product=DNA polymerase zeta catalytic subunit, putative 
>PF3D7_1037100.1-p1  gene_product=pyruvate kinase 2 
>PF3D7_1037200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1037300.1-p1  gene_product=ADP,ATP carrier protein 1 
>PF3D7_1037400.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1037700.1-p1  gene_product=enhancer of rudimentary homolog, putative 
>PF3D7_1037800.1-p1  gene_product=dynein intermediate chain, putative 
>PF3D7_1037900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1038000.2-p1  gene_product=antigen UB05 
>PF3D7_1038200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1038500.1-p1  gene_product=Plasmodium exported protein, unknown function 
>PF3D7_1038600.1-p1  gene_product=Plasmodium exported protein, unknown function 
>PF3D7_1038700.1-p1  gene_product=Plasmodium exported protein, unknown function 
>PF3D7_1038800.1-p1  gene_product=RESA-like protein with PHIST and DnaJ domains 
>PF3D7_1039000.1-p1  gene_product=serine/threonine protein kinase, FIKK family 
>PF3D7_1039700.1-p1  gene_product=Pfmc-2TM Maurer's cleft two transmembrane protein 
>PF3D7_1040000.1-p1  gene_product=rifin 
>PF3D7_1040100.1-p1  gene_product=rifin 
>PF3D7_1040200.1-p1  gene_product=stevor 
>PF3D7_1040300.1-p1  gene_product=rifin 
>PF3D7_1040400.1-p1  gene_product=rifin 
>PF3D7_1040500.1-p1  gene_product=rifin 
>PF3D7_1040600.1-p1  gene_product=rifin 
>PF3D7_1040700.1-p1  gene_product=rifin 
>PF3D7_1040800.1-p1  gene_product=rifin 
>PF3D7_1040900.1-p1  gene_product=rifin 
>PF3D7_1041000.1-p1  gene_product=rifin 
>PF3D7_1041100.1-p1  gene_product=rifin 
>PF3D7_1041200.1-p1  gene_product=rifin 
>PF3D7_1041300.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_1100100.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_1100200.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_1100300.1-p1  gene_product=rifin 
>PF3D7_1100400.1-p1  gene_product=rifin 
>PF3D7_1100500.1-p1  gene_product=rifin 
>PF3D7_1101100.1-p1  gene_product=rifin 
>PF3D7_1101200.1-p1  gene_product=rifin 
>PF3D7_1101300.1-p1  gene_product=rifin 
>PF3D7_1102200.1-p1  gene_product=erythrocyte cytoskeleton-interacting J protein 
>PF3D7_1102300.1-p1  gene_product=Plasmodium exported protein, unknown function 
>PF3D7_1102500.1-p1  gene_product=gametocyte exported protein 2 
>PF3D7_1102600.1-p1  gene_product=Plasmodium exported protein, unknown function 
>PF3D7_1102700.1-p1  gene_product=early transcribed membrane protein 11.1 
>PF3D7_1102800.1-p1  gene_product=early transcribed membrane protein 11.2 
>PF3D7_1102900.1-p1  gene_product=Plasmodium exported protein (hyp11), unknown function 
>PF3D7_1103000.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1103400.1-p1  gene_product=iron-sulfur cluster assembly protein SufD 
>PF3D7_1103500.1-p1  gene_product=CPW-WPC family protein 
>PF3D7_1103600.1-p1  gene_product=actin-like protein, putative 
>PF3D7_1103700.1-p1  gene_product=casein kinase II beta chain 
>PF3D7_1103800.1-p1  gene_product=CCR4-NOT transcription complex subunit NOT1-G, putative 
>PF3D7_1104000.1-p1  gene_product=phenylalanine--tRNA ligase beta subunit 
>PF3D7_1104100.1-p1  gene_product=syntaxin, Qa-SNARE family 
>PF3D7_1104300.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1104400.1-p1  gene_product=thioredoxin-like mero protein 
>PF3D7_1104700.1-p1  gene_product=DNA-directed RNA polymerase III subunit RPC8, putative 
>PF3D7_1104800.1-p1  gene_product=metabolite/drug transporter, putative 
>PF3D7_1105200.1-p1  gene_product=WD repeat-containing protein WRAP73, putative 
>PF3D7_1105300.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1105400.1-p1  gene_product=40S ribosomal protein S4, putative 
>PF3D7_1105600.1-p1  gene_product=translocon component PTEX88 
>PF3D7_1105700.1-p1  gene_product=tRNA-splicing ligase RtcB, putative 
>PF3D7_1105800.1-p1  gene_product=conserved Apicomplexan protein, unknown function 
>PF3D7_1105900.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_1106000.1-p1  gene_product=RuvB-like helicase 2 
>PF3D7_1106100.1-p1  gene_product=ribosomal protein S15, apicoplast, putative 
>PF3D7_1106200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1106300.1-p1  gene_product=5'-3' exoribonuclease 1, putative 
>PF3D7_1106400.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1106500.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1106600.1-p1  gene_product=DEAD/DEAH box helicase, putative 
>PF3D7_1106800.1-p1  gene_product=pseudo-tyrosine kinase-like protein 
>PF3D7_1106900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1107200.1-p1  gene_product=vacuolar fusion protein CCZ1, putative 
>PF3D7_1107400.1-p1  gene_product=DNA repair protein RAD51 
>PF3D7_1107500.1-p1  gene_product=prefoldin, putative 
>PF3D7_1107600.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1107900.1-p1  gene_product=mechanosensitive ion channel protein, putative 
>PF3D7_1108200.1-p1  gene_product=D-tyrosyl-tRNA(Tyr) deacylase 
>PF3D7_1108300.1-p1  gene_product=pterin-4a-carbinolamine dehydratase 
>PF3D7_1108400.1-p1  gene_product=casein kinase 2, alpha subunit 
>PF3D7_1108500.1-p1  gene_product=succinate--CoA ligase [ADP-forming] subunit alpha, putative 
>PF3D7_1108600.1-p1  gene_product=endoplasmic reticulum-resident calcium binding protein 
>PF3D7_1108700.1-p1  gene_product=heat shock protein J2 
>PF3D7_1108800.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1108900.1-p1  gene_product=tetratricopeptide repeat protein, putative 
>PF3D7_1109100.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1109900.1-p1  gene_product=60S ribosomal protein L36 
>PF3D7_1110000.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1110100.1-p1  gene_product=C2 domain-containing membrane protein 
>PF3D7_1110500.1-p1  gene_product=vacuolar protein sorting-associated protein 35, putative 
>PF3D7_1110600.1-p1  gene_product=ribosomal protein L11, mitochondrial, putative 
>PF3D7_1110700.1-p1  gene_product=actin-like protein, putative 
>PF3D7_1111100.1-p1  gene_product=replication factor C subunit 5, putative 
>PF3D7_1111200.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1111300.1-p1  gene_product=protein transport protein BOS1, putative 
>PF3D7_1111500.1-p1  gene_product=acylphosphatase, putative 
>PF3D7_1111600.1-p1  gene_product=endonuclease/exonuclease/phosphatase family protein, putative 
>PF3D7_1111800.1-p1  gene_product=peptidyl-prolyl cis-trans isomerase, putative 
>PF3D7_1112000.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1112100.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1112200.1-p1  gene_product=ubiquinone biosynthesis protein COQ4, putative 
>PF3D7_1112300.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1112700.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1113000.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1113200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1113300.1-p1  gene_product=UDP-galactose transporter, putative 
>PF3D7_1113400.1-p1  gene_product=ubiquitin domain-containing protein DSK2, putative 
>PF3D7_1113500.1-p1  gene_product=GTP-binding protein, putative 
>PF3D7_1113800.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_1113900.1-p1  gene_product=mitogen-activated protein kinase 2 
>PF3D7_1114100.1-p1  gene_product=rhomboid protease ROM1 
>PF3D7_1114400.1-p1  gene_product=RAP protein, putative 
>PF3D7_1114500.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1114800.1-p1  gene_product=glycerol-3-phosphate dehydrogenase, putative 
>PF3D7_1114900.1-p1  gene_product=filamin domain-containing protein, putative 
>PF3D7_1115000.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1115100.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1115200.1-p1  gene_product=histone-lysine N-methyltransferase SET7 
>PF3D7_1115400.1-p1  gene_product=cysteine proteinase falcipain 3 
>PF3D7_1115500.1-p1  gene_product=AP2 domain transcription factor, putative 
>PF3D7_1115600.1-p1  gene_product=peptidyl-prolyl cis-trans isomerase 
>PF3D7_1115700.1-p1  gene_product=cysteine proteinase falcipain 2a 
>PF3D7_1115800.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1115900.1-p1  gene_product=palmitoyltransferase DHHC9 
>PF3D7_1116000.1-p1  gene_product=rhoptry neck protein 4 
>PF3D7_1116200.1-p1  gene_product=pyridoxine biosynthesis protein PDX2 
>PF3D7_1116200.2-p1  gene_product=pyridoxine biosynthesis protein PDX2 
>PF3D7_1116400.1-p1  gene_product=guanine nucleotide-exchange factor SEC12 
>PF3D7_1116500.1-p1  gene_product=folate transporter 2 
>PF3D7_1116600.1-p1  gene_product=dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3, putative 
>PF3D7_1116700.1-p1  gene_product=dipeptidyl aminopeptidase 1 
>PF3D7_1116800.1-p1  gene_product=heat shock protein 101 
>PF3D7_1117000.1-p1  gene_product=MFS domain-containing protein P115, putative 
>PF3D7_1117100.1-p1  gene_product=ubiquitin carboxyl-terminal hydrolase UCH54 
>PF3D7_1117200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1117300.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1117400.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1117500.1-p1  gene_product=tyrosine--tRNA ligase 
>PF3D7_1117600.1-p1  gene_product=peptidyl-tRNA hydrolase ICT1 
>PF3D7_1117600.2-p1  gene_product=peptidyl-tRNA hydrolase ICT1 
>PF3D7_1117700.1-p1  gene_product=GTP-binding nuclear protein RAN/TC4 
>PF3D7_1118000.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1118100.1-p1  gene_product=AP-1 complex subunit sigma, putative 
>PF3D7_1118200.1-p1  gene_product=heat shock protein 90, putative 
>PF3D7_1118400.1-p1  gene_product=haloacid dehalogenase-like hydrolase, putative 
>PF3D7_1118600.1-p1  gene_product=histone acetyltransferase MYST 
>PF3D7_1118800.1-p1  gene_product=actin-related protein 2/3 complex subunit 1, putative 
>PF3D7_1118900.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1119000.1-p1  gene_product=acyl-CoA-binding protein, putative 
>PF3D7_1119600.1-p1  gene_product=ATP-dependent zinc metalloprotease FTSH, putative 
>PF3D7_1119800.1-p1  gene_product=alternative splicing factor ASF-1, putative 
>PF3D7_1120200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1120300.1-p1  gene_product=CorA-like Mg2+ transporter protein, putative 
>PF3D7_1120400.1-p1  gene_product=alpha/beta hydrolase fold domain containing protein, putative 
>PF3D7_1120500.1-p1  gene_product=tRNA nucleotidyltransferase, putative 
>PF3D7_1120600.1-p1  gene_product=DDRGK domain-containing protein, putative 
>PF3D7_1120800.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1120900.1-p1  gene_product=heat shock factor-binding protein 1 
>PF3D7_1121000.1-p1  gene_product=palmitoyltransferase DHHC3 
>PF3D7_1121200.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1121500.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1121600.1-p1  gene_product=exported protein 1 
>PF3D7_1121700.1-p1  gene_product=protein GCN20 
>PF3D7_1121800.1-p1  gene_product=peptidase M16, putative 
>PF3D7_1122000.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1122100.1-p1  gene_product=GPI transamidase component GPI16, putative 
>PF3D7_1122300.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1122700.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1123300.1-p1  gene_product=RING zinc finger protein, putative 
>PF3D7_1123500.1-p1  gene_product=golgi protein 2 
>PF3D7_1123600.1-p1  gene_product=RAP protein, putative 
>PF3D7_1123700.1-p1  gene_product=ribosomal protein L37, mitochondrial, putative 
>PF3D7_1124000.1-p1  gene_product=endoplasmic reticulum oxidoreductin, putative 
>PF3D7_1124100.1-p1  gene_product=BEACH domain-containing protein, putative 
>PF3D7_1124200.1-p1  gene_product=thioredoxin-like protein, putative 
>PF3D7_1124400.1-p1  gene_product=U6 snRNA-associated Sm-like protein LSm1, putative 
>PF3D7_1124500.1-p1  gene_product=pyruvate dehydrogenase E1 component subunit alpha 
>PF3D7_1124700.1-p1  gene_product=GrpE protein homolog, mitochondrial, putative 
>PF3D7_1125000.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1125100.1-p1  gene_product=ATP synthase F0 subunit b-like protein, putative 
>PF3D7_1125200.1-p1  gene_product=ubiquitin-like domain-containing protein, putative 
>PF3D7_1125300.1-p1  gene_product=DNA-directed RNA polymerase 
>PF3D7_1125400.1-p1  gene_product=mitochondrial import inner membrane translocase subunit TIM44, putative 
>PF3D7_1125500.1-p1  gene_product=small nuclear ribonucleoprotein Sm D1, putative 
>PF3D7_1125600.1-p1  gene_product=respiratory chain complex 4 associated protein 1 
>PF3D7_1125800.1-p1  gene_product=kelch domain-containing protein, putative 
>PF3D7_1125900.1-p1  gene_product=XTBD domain-containing protein, putative 
>PF3D7_1126000.1-p1  gene_product=threonine--tRNA ligase 
>PF3D7_1126400.1-p1  gene_product=mediator of RNA polymerase II transcription subunit 21, putative 
>PF3D7_1126600.1-p1  gene_product=steryl ester hydrolase, putative 
>PF3D7_1126900.1-p1  gene_product=small nuclear ribonucleoprotein F, putative 
>PF3D7_1127000.1-p1  gene_product=protein phosphatase, putative 
>PF3D7_1127200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1127400.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1127500.1-p1  gene_product=protein disulfide-isomerase, putative 
>PF3D7_1127700.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1127900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1128600.1-p1  gene_product=CCR4-NOT transcription complex subunit 2, putative 
>PF3D7_1128700.1-p1  gene_product=GPI-anchor transamidase, putative 
>PF3D7_1128900.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1129000.1-p1  gene_product=spermidine synthase 
>PF3D7_1129100.1-p1  gene_product=parasitophorous vacuolar protein 1 
>PF3D7_1129200.1-p1  gene_product=26S proteasome regulatory subunit RPN7, putative 
>PF3D7_1129300.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1129600.1-p1  gene_product=phosphatidylinositol-4-phosphate 5-kinase, putative 
>PF3D7_1129700.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1129900.1-p1  gene_product=major facilitator superfamily-related transporter, putative 
>PF3D7_1130000.1-p1  gene_product=phosphoacetylglucosamine mutase, putative 
>PF3D7_1130500.1-p1  gene_product=conserved oligomeric Golgi complex subunit 2, putative 
>PF3D7_1130800.1-p1  gene_product=armadillo repeat protein PF16, putative 
>PF3D7_1130900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1131100.1-p1  gene_product=serpentine receptor 1, putative 
>PF3D7_1131400.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1131500.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1131600.1-p1  gene_product=kelch domain-containing protein, putative 
>PF3D7_1131800.1-p1  gene_product=oxysterol-binding protein, putative 
>PF3D7_1131900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1132300.1-p1  gene_product=nucleic acid binding protein, putative 
>PF3D7_1132400.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_1132500.1-p1  gene_product=amino acid transporter, putative 
>PF3D7_1132700.1-p1  gene_product=50S ribosomal protein L2, putative 
>PF3D7_1132800.1-p1  gene_product=aquaglyceroporin 
>PF3D7_1132900.1-p1  gene_product=glycine cleavage system H protein 
>PF3D7_1133000.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1133300.1-p1  gene_product=cell division control protein CDC50B 
>PF3D7_1133400.1-p1  gene_product=apical membrane antigen 1 
>PF3D7_1133500.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1133600.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1133800.1-p1  gene_product=RNA (uracil-5-)methyltransferase, putative 
>PF3D7_1133900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1134000.1-p1  gene_product=heat shock protein 70 
>PF3D7_1134100.1-p1  gene_product=protein disulfide-isomerase, putative 
>PF3D7_1134200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1134300.1-p1  gene_product=erythrocyte membrane and merozoite antigen EMMA1 
>PF3D7_1134400.1-p1  gene_product=WPP motif-containing protein, putative 
>PF3D7_1134500.1-p1  gene_product=alpha/beta hydrolase, putative 
>PF3D7_1134600.1-p1  gene_product=CCCH-type zinc finger protein ZNF4 
>PF3D7_1134800.1-p1  gene_product=coatomer subunit delta 
>PF3D7_1134900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1135000.1-p1  gene_product=PQ-loop repeat-containing protein 
>PF3D7_1135100.1-p1  gene_product=protein phosphatase PPM8, putative 
>PF3D7_1135300.1-p1  gene_product=plasma membrane resident transporter 1 
>PF3D7_1135400.1-p1  gene_product=HotDog domain-containing protein, putative 
>PF3D7_1135500.1-p1  gene_product=RNA-binding protein, putative 
>PF3D7_1135600.1-p1  gene_product=condensin-2 complex subunit D3, putative 
>PF3D7_1135700.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1135800.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1135900.1-p1  gene_product=3-oxo-5-alpha-steroid 4-dehydrogenase, putative 
>PF3D7_1136100.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1136200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1136500.2-p1  gene_product=casein kinase 1 
>PF3D7_1136800.1-p1  gene_product=DnaJ protein, putative 
>PF3D7_1136900.1-p1  gene_product=subtilisin-like protease 2 
>PF3D7_1137100.1-p1  gene_product=ribosomal protein S9, mitochondrial, putative 
>PF3D7_1137300.1-p1  gene_product=CLPTM1 domain-containing protein, putative 
>PF3D7_1137400.1-p1  gene_product=UVB-resistance protein UVR8 homologue 
>PF3D7_1137500.1-p1  gene_product=ribosomal protein S14, apicoplast, putative 
>PF3D7_1137800.1-p1  gene_product=sporozoite surface protein essential for liver stage development, putative 
>PF3D7_1138100.1-p1  gene_product=ubiquitin-related modifier 1, putative 
>PF3D7_1138200.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1138300.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1138350.1-p1  gene_product=conserved protein, unknown function 
>PF3D7_1138400.1-p1  gene_product=guanylyl cyclase alpha 
>PF3D7_1138500.1-p1  gene_product=protein phosphatase PPM2 
>PF3D7_1138600.1-p1  gene_product=beta-catenin-like protein 1, putative 
>PF3D7_1138700.1-p1  gene_product=protein KIC5 
>PF3D7_1138800.1-p1  gene_product=WD repeat-containing protein, putative 
>PF3D7_1139700.1-p1  gene_product=adrenodoxin reductase, putative 
>PF3D7_1139900.1-p1  gene_product=ER membrane protein complex subunit 8, putative 
>PF3D7_1140000.1-p1  gene_product=carbonic anhydrase 
>PF3D7_1140100.1-p1  gene_product=V-type proton ATPase subunit F, putative 
>PF3D7_1140400.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1141000.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1141100.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1141200.1-p1  gene_product=ATP synthase-associated protein, putative 
>PF3D7_1141400.1-p1  gene_product=phosphatidylinositol N-acetylglucosaminyltransferase subunit H, putative 
>PF3D7_1141500.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1141600.1-p1  gene_product=dolichol-phosphate mannosyltransferase 
>PF3D7_1141700.1-p1  gene_product=OTU domain-containing protein, putative 
>PF3D7_1142000.1-p1  gene_product=heptatricopeptide repeat-containing protein, putative 
>PF3D7_1142100.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1142300.1-p1  gene_product=conserved Plasmodium membrane protein, unknown function 
>PF3D7_1142400.1-p1  gene_product=coproporphyrinogen-III oxidase 
>PF3D7_1142500.1-p1  gene_product=60S ribosomal protein L28 
>PF3D7_1142600.1-p1  gene_product=60S ribosomal protein L35ae, putative 
>PF3D7_1142800.1-p1  gene_product=ATP synthase-associated protein, putative 
>PF3D7_1142900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1143000.1-p1  gene_product=alpha/beta hydrolase, putative 
>PF3D7_1143200.1-p1  gene_product=DnaJ protein, putative 
>PF3D7_1143300.1-p1  gene_product=DNA-directed RNA polymerases I and III subunit RPAC1, putative 
>PF3D7_1143400.1-p1  gene_product=translation initiation factor eIF-1A, putative 
>PF3D7_1143600.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1143700.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1143800.1-p1  gene_product=oocyst capsule protein Cap93, putative 
>PF3D7_1144100.1-p1  gene_product=mitochondrial large subunit ribosomal protein, putative 
>PF3D7_1144700.1-p1  gene_product=apicoplast import protein Tic20, putative 
>PF3D7_1144900.1-p1  gene_product=ras-related protein Rab-6 
>PF3D7_1145000.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1145100.1-p1  gene_product=coatomer subunit gamma, putative 
>PF3D7_1145200.1-p1  gene_product=serine/threonine protein kinase, putative 
>PF3D7_1145300.1-p1  gene_product=cysteine-rich PDZ-binding protein, putative 
>PF3D7_1145500.1-p1  gene_product=ABC transporter B family member 3, putative 
>PF3D7_1145600.1-p1  gene_product=TMEM65 domain-containing protein, putative 
>PF3D7_1145700.1-p1  gene_product=bicoid-interacting protein BIN3, putative 
>PF3D7_1145900.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1146100.1-p1  gene_product=PH-like domain-containing protein, putative 
>PF3D7_1146200.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1146300.1-p1  gene_product=conserved Plasmodium protein, unknown function 
>PF3D7_1146500.1-p1  gene_product=leucine-rich repeat protein 
>PF3D7_1146900.1-p1  gene_product=protein YIPF6, putative 
>PF3D7_1147000.1-p1  gene_product=sporozoite and liver stage asparagine-rich protein 
>PF3D7_1147100.1-p1  gene_product=dynein light chain, putative 
>PF3D7_1147500.1-p1  gene_product=protein farnesyltransferase subunit beta 
>PF3D7_1147700.1-p1  gene_product=ATP synthase subunit delta, mitochondrial, putative 
>PF3D7_1147800.1-p1  gene_product=membrane associated erythrocyte binding-like protein 
>PF3D7_1147900.1-p1  gene_product=peroxisome assembly protein 22, putative 
>PF3D7_1148700.1-p1  gene_product=Plasmodium exported protein (PHISTc), unknown function 
>PF3D7_1148800.1-p1  gene_product=Plasmodium exported protein (hyp11), unknown function 
>PF3D7_1148900.1-p1  gene_product=Plasmodium exported protein, unknown function 
>PF3D7_1149100.1-p1  gene_product=Plasmodium exported protein, unknown function 
>PF3D7_1149200.1-p1  gene_product=ring-infected erythrocyte surface antigen 
>PF3D7_1149300.1-p1  gene_product=serine/threonine protein kinase, FIKK family 
>PF3D7_1149400.1-p1  gene_product=Plasmodium exported protein, unknown function 
>PF3D7_1149600.1-p1  gene_product=DnaJ protein, putative 
>PF3D7_1149700.1-p1  gene_product=Plasmodium exported protein (PHISTa), unknown function, fragment 
>PF3D7_1149800.1-p1  gene_product=rifin 
>PF3D7_1149900.1-p1  gene_product=stevor 
>PF3D7_1150000.1-p1  gene_product=rifin 
>PF3D7_1150200.1-p1  gene_product=rifin 
>PF3D7_1150300.1-p1  gene_product=rifin 
>PF3D7_1150400.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_1200100.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_1200200.1-p1  gene_product=rifin 
>PF3D7_1200300.1-p1  gene_product=rifin 
>PF3D7_1200400.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_1200500.1-p1  gene_product=rifin 
>PF3D7_1200600.1-p1  gene_product=erythrocyte membrane protein 1, PfEMP1 
>PF3D7_1200610.1-p1  gene_product=VAR2CSA uORF 
